post_id,rugby_ignite_url,team_a,team_b,date,season,home_points,away_points,match_status,competition_name
2940,https://rugbyignite.co.za/fixture/2024/westville-vs-kes/,Westville Boys' High School,King Edward VII School,2024-05-18,2024,36,36,migrated,
2941,https://rugbyignite.co.za/fixture/2024/westville-vs-hilton/,Westville Boys' High School,Hilton College,2024-05-25,2024,40,26,migrated,
2942,https://rugbyignite.co.za/fixture/2024/westville-vs-northwood/,Westville Boys' High School,Northwood School,2024-06-01,2024,27,30,migrated,
2943,https://rugbyignite.co.za/fixture/2024/worcester-gim-vs-rustenburg/,Worcester Gymnasium,Hoërskool Rustenburg,2024-03-28,2024,26,25,migrated,Kearsney Easter Rugby Festival 2024
2944,https://rugbyignite.co.za/fixture/2024/marlow-vs-glenwood/,Hoër Landbouskool Marlow,Glenwood High School,2024-03-28,2024,6,14,migrated,Kearsney Easter Rugby Festival 2024
2945,https://rugbyignite.co.za/fixture/2024/dhs-vs-nico-malan/,Durban High School,Nico Malan High School,2024-03-28,2024,21,0,migrated,Kearsney Easter Rugby Festival 2024
2946,https://rugbyignite.co.za/fixture/2024/kearsney-vs-framesby/,Kearsney College,Framesby,2024-03-28,2024,17,18,migrated,Kearsney Easter Rugby Festival 2024
2947,https://rugbyignite.co.za/fixture/2024/westville-vs-rondebosch/,Westville Boys' High School,Rondebosch Boys High School,2024-03-28,2024,10,31,migrated,Kearsney Easter Rugby Festival 2024
2948,https://rugbyignite.co.za/fixture/2024/westville-vs-pearson-high-school/,Westville Boys' High School,Pearson High School,2024-03-30,2024,18,11,migrated,Kearsney Easter Rugby Festival 2024
2949,https://rugbyignite.co.za/fixture/2024/marlow-vs-worcester-gim/,Hoër Landbouskool Marlow,Worcester Gymnasium,2024-03-20,2024,37,38,migrated,Kearsney Easter Rugby Festival 2024
2950,https://rugbyignite.co.za/fixture/2024/dhs-vs-rustenburg/,Durban High School,Hoërskool Rustenburg,2024-03-30,2024,45,0,migrated,Kearsney Easter Rugby Festival 2024
2951,https://rugbyignite.co.za/fixture/2024/framesby-vs-monument/,Framesby,Hoërskool Monument,2024-03-30,2024,17,22,migrated,Kearsney Easter Rugby Festival 2024
2952,https://rugbyignite.co.za/fixture/2024/eg-jansen-vs-glenwood/,EG Jansen,Glenwood High School,2024-03-30,2024,20,8,migrated,Kearsney Easter Rugby Festival 2024
2953,https://rugbyignite.co.za/fixture/2024/kearsney-vs-rondebosch/,Kearsney College,Rondebosch Boys High School,2024-03-30,2024,8,22,migrated,Kearsney Easter Rugby Festival 2024
2954,https://rugbyignite.co.za/fixture/2024/rustenburg-vs-rondebosch/,Hoërskool Rustenburg,Rondebosch Boys High School,2024-04-01,2024,13,22,migrated,Kearsney Easter Rugby Festival 2024
2955,https://rugbyignite.co.za/fixture/2024/framesby-vs-worcester-gim/,Framesby,Worcester Gymnasium,2024-04-01,2024,36,34,migrated,Kearsney Easter Rugby Festival 2024
2956,https://rugbyignite.co.za/fixture/2024/glenwood-vs-nico-malan/,Glenwood High School,Nico Malan High School,2024-04-01,2024,12,19,migrated,Kearsney Easter Rugby Festival 2024
2957,https://rugbyignite.co.za/fixture/2024/dhs-vs-pearson-high-school/,Durban High School,Pearson High School,2024-04-01,2024,38,7,migrated,Kearsney Easter Rugby Festival 2024
2958,https://rugbyignite.co.za/fixture/2024/westville-vs-monument/,Westville Boys' High School,Hoërskool Monument,2024-04-01,2024,25,22,migrated,Kearsney Easter Rugby Festival 2024
2959,https://rugbyignite.co.za/fixture/2024/kearsney-vs-eg-jansen/,Kearsney College,EG Jansen,2024-04-01,2024,11,36,migrated,Kearsney Easter Rugby Festival 2024
2960,https://rugbyignite.co.za/fixture/2024/diamantveld-vs-marlow/,Hoerskool Diamantveld,Hoër Landbouskool Marlow,2024-05-01,2024,57,25,migrated,Wildeklawer 2024
2961,https://rugbyignite.co.za/fixture/2024/affies-vs-paarl-boys-high-2/,Afrikaanse Hoër Seunskool,Paarl Boys High,2024-05-01,2024,43,21,migrated,Wildeklawer 2024
2962,https://rugbyignite.co.za/fixture/2024/noordheuwel-vs-glenwood/,Hoërskool Noordheuwel,Glenwood High School,2024-05-02,2024,55,13,migrated,Wildeklawer 2024
2963,https://rugbyignite.co.za/fixture/2024/outeniqua-vs-waterkloof/,Hoërskool Outeniqua,Hoërskool Waterkloof,2024-05-02,2024,32,51,migrated,Wildeklawer 2024
2964,https://rugbyignite.co.za/fixture/2024/oakdale-vs-dhs/,Hoer Landbouschool Oakdale,Durban High School,2024-05-02,2024,14,33,migrated,Wildeklawer 2024
2965,https://rugbyignite.co.za/fixture/2024/paarl-gim-vs-eg-jansen/,Paarl Gimnasium,EG Jansen,2024-05-02,2024,36,33,migrated,Wildeklawer 2024
2966,https://rugbyignite.co.za/fixture/2024/drostdy-vs-welkom-gim/,Drostdy,Welkom Gimnasium,2024-05-02,2024,28,54,migrated,Wildeklawer 2024
2967,https://rugbyignite.co.za/fixture/2024/boland-landbou-vs-helpmekaar/,Boland Landbou,Helpmekaar,2024-05-02,2024,21,43,migrated,Wildeklawer 2024
2968,https://rugbyignite.co.za/fixture/2024/paul-roos-vs-monument-2/,Paul Roos Gimnasium,Hoërskool Monument,2024-05-02,2024,29,27,migrated,Wildeklawer 2024
2969,https://rugbyignite.co.za/fixture/2024/garsfontein-vs-stellenberg-2/,Garsfontein,Stellenberg High School,2024-05-02,2024,22,26,migrated,Wildeklawer 2024
2970,https://rugbyignite.co.za/fixture/2024/grey-college-vs-maritzburg-college/,Grey College,Maritzburg College,2024-05-02,2024,46,0,migrated,Wildeklawer 2024
2971,https://rugbyignite.co.za/fixture/2024/stellenberg-vs-eg-jansen/,Stellenberg High School,EG Jansen,2024-05-04,2024,17,19,migrated,Wildeklawer 2024
2972,https://rugbyignite.co.za/fixture/2024/affies-vs-oakdale-2/,Afrikaanse Hoër Seunskool,Hoer Landbouschool Oakdale,2024-05-04,2024,32,10,migrated,Wildeklawer 2024
2973,https://rugbyignite.co.za/fixture/2024/waterkloof-vs-marlow/,Hoërskool Waterkloof,Hoër Landbouskool Marlow,2024-05-04,2024,52,26,migrated,Wildeklawer 2024
2974,https://rugbyignite.co.za/fixture/2024/boland-landbou-vs-monument/,Boland Landbou,Hoërskool Monument,2024-05-04,2024,33,38,migrated,Wildeklawer 2024
2975,https://rugbyignite.co.za/fixture/2024/noordheuwel-vs-nico-malan/,Hoërskool Noordheuwel,Nico Malan High School,2024-05-04,2024,41,8,migrated,Wildeklawer 2024
2976,https://rugbyignite.co.za/fixture/2024/framesby-vs-welkom-gim/,Framesby,Welkom Gimnasium,2024-05-04,2024,24,35,migrated,Wildeklawer 2024
2977,https://rugbyignite.co.za/fixture/2024/paarl-boys-high-vs-dhs/,Paarl Boys High,Durban High School,2024-05-04,2024,15,13,migrated,Wildeklawer 2024
2978,https://rugbyignite.co.za/fixture/2024/glenwood-vs-drostdy/,Glenwood High School,Drostdy,2024-05-04,2024,12,32,migrated,Wildeklawer 2024
2979,https://rugbyignite.co.za/fixture/2024/paul-roos-vs-maritzburg-college/,Paul Roos Gimnasium,Maritzburg College,2024-05-04,2024,48,0,migrated,Wildeklawer 2024
2980,https://rugbyignite.co.za/fixture/2024/paarl-gim-vs-helpmekaar/,Paarl Gimnasium,Helpmekaar,2024-05-04,2024,31,10,migrated,Wildeklawer 2024
2981,https://rugbyignite.co.za/fixture/2024/grey-college-vs-garsfontein/,Grey College,Garsfontein,2024-05-04,2024,38,10,migrated,Wildeklawer 2024
2982,https://rugbyignite.co.za/fixture/2024/nelspruit-vs-drostdy/,Hoërskool Nelspruit,Drostdy,2024-03-22,2024,27,34,migrated,Noord-Suid 2024
2983,https://rugbyignite.co.za/fixture/2024/eg-jansen-vs-welkom-gim/,EG Jansen,Welkom Gimnasium,2024-03-22,2024,36,26,migrated,Noord-Suid 2024
2984,https://rugbyignite.co.za/fixture/2024/helpmekaar-vs-voortrekker/,Helpmekaar,Bethlehem Voortrekker Hoerskool,2024-03-22,2024,19,20,migrated,Noord-Suid 2024
2985,https://rugbyignite.co.za/fixture/2024/garsfontein-vs-oakdale/,Garsfontein,Hoer Landbouschool Oakdale,2024-03-22,2024,19,24,migrated,Noord-Suid 2024
2986,https://rugbyignite.co.za/fixture/2024/jeppe-vs-paarl-boys-high-2/,Jeppe High School For Boys,Paarl Boys High,2024-03-22,2024,19,45,migrated,Noord-Suid 2024
2987,https://rugbyignite.co.za/fixture/2024/kes-vs-grey-college/,King Edward VII School,Grey College,2024-03-22,2024,16,51,migrated,Noord-Suid 2024
2988,https://rugbyignite.co.za/fixture/2024/waterkloof-vs-durbanville-2/,Hoërskool Waterkloof,Hoerskool Durbanville,2024-03-23,2024,27,19,migrated,Noord-Suid 2024
2989,https://rugbyignite.co.za/fixture/2024/pretoria-boys-vs-outeniqua/,Pretoria Boys High School,Hoërskool Outeniqua,2024-03-23,2024,12,24,migrated,Noord-Suid 2024
2990,https://rugbyignite.co.za/fixture/2024/noordheuwel-vs-stellenberg/,Hoërskool Noordheuwel,Stellenberg High School,2024-03-23,2024,27,17,migrated,Noord-Suid 2024
2991,https://rugbyignite.co.za/fixture/2024/monument-vs-paarl-gim/,Hoërskool Monument,Paarl Gimnasium,2024-03-23,2024,21,38,migrated,Noord-Suid 2024
2993,https://rugbyignite.co.za/fixture/2024/affies-vs-paul-roos/,Afrikaanse Hoër Seunskool,Paul Roos Gimnasium,2024-03-23,2024,25,30,migrated,Noord-Suid 2024
2994,https://rugbyignite.co.za/fixture/2024/eg-jansen-vs-drostdy-3/,EG Jansen,Drostdy,2024-03-23,2024,44,15,migrated,Noord-Suid 2024
2995,https://rugbyignite.co.za/fixture/2024/nelspruit-vs-welkom-gim/,Hoërskool Nelspruit,Welkom Gimnasium,2024-03-23,2024,20,24,migrated,Noord-Suid 2024
2996,https://rugbyignite.co.za/fixture/2024/helpmekaar-vs-oakdale/,Helpmekaar,Hoer Landbouschool Oakdale,2024-03-25,2024,22,41,migrated,Noord-Suid 2024
2997,https://rugbyignite.co.za/fixture/2024/jeppe-vs-grey-college/,Jeppe High School For Boys,Grey College,2024-03-25,2024,22,19,migrated,Noord-Suid 2024
2998,https://rugbyignite.co.za/fixture/2024/garsfontein-vs-paarl-boys-high-2/,Garsfontein,Paarl Boys High,2024-03-25,2024,36,38,migrated,Noord-Suid 2024
2999,https://rugbyignite.co.za/fixture/2024/menlopark-vs-outeniqua/,Hoërskool Menlopark,Hoërskool Outeniqua,2024-03-26,2024,17,37,migrated,Noord-Suid 2024
3000,https://rugbyignite.co.za/fixture/2024/pretoria-boys-vs-paarl-gim/,Pretoria Boys High School,Paarl Gimnasium,2024-03-26,2024,10,66,migrated,Noord-Suid 2024
3001,https://rugbyignite.co.za/fixture/2024/waterkloof-vs-paul-roos/,Hoërskool Waterkloof,Paul Roos Gimnasium,2024-03-26,2024,24,47,migrated,Noord-Suid 2024
3002,https://rugbyignite.co.za/fixture/2024/monument-vs-durbanville/,Hoërskool Monument,Hoerskool Durbanville,2024-03-26,2024,48,21,migrated,Noord-Suid 2024
3003,https://rugbyignite.co.za/fixture/2024/affies-vs-stellenberg/,Afrikaanse Hoër Seunskool,Stellenberg High School,2024-03-26,2024,38,11,migrated,Noord-Suid 2024
3004,https://rugbyignite.co.za/fixture/2024/kingswood-vs-marlow/,Kingswood College,Hoër Landbouskool Marlow,2024-03-15,2024,29,14,migrated,
3005,https://rugbyignite.co.za/fixture/2024/dale-vs-nico-malan/,Dale College,Nico Malan High School,2024-03-15,2024,29,32,migrated,
3006,https://rugbyignite.co.za/fixture/2024/grey-high-school-vs-hudson-park-2/,Grey High School,Hudson Park High School,2024-03-15,2024,44,5,migrated,
3007,https://rugbyignite.co.za/fixture/2024/queens-college-vs-pearson-high-school/,Queen's College,Pearson High School,2024-03-16,2024,11,19,migrated,
3008,https://rugbyignite.co.za/fixture/2024/st-andrews-vs-brandwag/,St Andrew's College,Hoërskool Brandwag,2024-03-16,2024,34,19,migrated,
3009,https://rugbyignite.co.za/fixture/2024/graeme-college-vs-selborne/,Graeme College,Selborne College,2024-03-16,2024,7,14,migrated,
3010,https://rugbyignite.co.za/fixture/2024/hudson-park-vs-parktown/,Hudson Park High School,Parktown Boys High School,2024-03-30,2024,12,6,migrated,KES Easter Rugby Festival 2024
3011,https://rugbyignite.co.za/fixture/2024/northwood-vs-brandwag/,Northwood School,Hoërskool Brandwag,2024-03-30,2024,50,0,migrated,KES Easter Rugby Festival 2024
3012,https://rugbyignite.co.za/fixture/2024/ben-vorster-vs-eldoraigne-3/,Ben Vorster,Hoërskool Eldoraigne,2024-03-30,2024,12,17,migrated,
3013,https://rugbyignite.co.za/fixture/2024/pretoria-boys-vs-selborne/,Pretoria Boys High School,Selborne College,2024-03-20,2024,26,21,migrated,KES Easter Rugby Festival 2024
3014,https://rugbyignite.co.za/fixture/2024/queens-college-vs-jeppe/,Queen's College,Jeppe High School For Boys,2024-03-30,2024,6,47,migrated,KES Easter Rugby Festival 2024
3015,https://rugbyignite.co.za/fixture/2024/bishops-vs-dale/,Bishops,Dale College,2024-03-30,2024,47,24,migrated,KES Easter Rugby Festival 2024
3016,https://rugbyignite.co.za/fixture/2024/kes-vs-paarl-boys-high/,King Edward VII School,Paarl Boys High,2024-03-30,2024,7,22,migrated,KES Easter Rugby Festival 2024
3017,https://rugbyignite.co.za/fixture/2024/ben-vorster-vs-queens-college/,Ben Vorster,Queen's College,2024-04-01,2024,0,38,migrated,KES Easter Rugby Festival 2024
3018,https://rugbyignite.co.za/fixture/2024/paarl-boys-high-vs-pretoria-boys/,Paarl Boys High,Pretoria Boys High School,2024-04-01,2024,24,8,migrated,KES Easter Rugby Festival 2024
3019,https://rugbyignite.co.za/fixture/2024/northwood-vs-hudson-park/,Northwood School,Hudson Park High School,2024-04-01,2024,40,8,migrated,KES Easter Rugby Festival 2024
3020,https://rugbyignite.co.za/fixture/2024/eldoraigne-vs-selborne/,Hoërskool Eldoraigne,Selborne College,2024-04-01,2024,3,31,migrated,KES Easter Rugby Festival 2024
3021,https://rugbyignite.co.za/fixture/2024/dale-vs-parktown/,Dale College,Parktown Boys High School,2024-04-01,2024,23,15,migrated,KES Easter Rugby Festival 2024
3022,https://rugbyignite.co.za/fixture/2024/jeppe-vs-brandwag/,Jeppe High School For Boys,Hoërskool Brandwag,2024-04-01,2024,59,6,migrated,KES Easter Rugby Festival 2024
3023,https://rugbyignite.co.za/fixture/2024/kes-vs-bishops/,King Edward VII School,Bishops,2024-04-01,2024,45,8,migrated,KES Easter Rugby Festival 2024
3024,https://rugbyignite.co.za/fixture/2024/hudson-park-vs-brandwag-2/,Hudson Park High School,Hoërskool Brandwag,2024-05-02,2024,24,24,migrated,Grey Rugby Festival 2024
3025,https://rugbyignite.co.za/fixture/2024/westville-vs-durbanville/,Westville Boys' High School,Hoerskool Durbanville,2024-05-02,2024,41,17,migrated,Grey Rugby Festival 2024
3026,https://rugbyignite.co.za/fixture/2024/st-andrews-vs-parktown/,St Andrew's College,Parktown Boys High School,2024-05-02,2024,25,17,migrated,Grey Rugby Festival 2024
3027,https://rugbyignite.co.za/fixture/2024/queens-college-vs-st-stithians/,Queen's College,St Stithians College,2024-05-02,2024,54,19,migrated,Grey Rugby Festival 2024
3028,https://rugbyignite.co.za/fixture/2024/graeme-college-vs-jeppe/,Graeme College,Jeppe High School For Boys,2024-05-02,2024,3,29,migrated,Grey Rugby Festival 2024
3029,https://rugbyignite.co.za/fixture/2024/grey-high-school-vs-st-johns/,Grey High School,St John’s College,2024-05-02,2024,33,15,migrated,Grey Rugby Festival 2024
3030,https://rugbyignite.co.za/fixture/2024/hudson-park-vs-st-charles/,Hudson Park High School,St Charles College,2024-05-04,2024,5,26,migrated,Grey Rugby Festival 2024
3031,https://rugbyignite.co.za/fixture/2024/st-stithians-vs-brandwag/,St Stithians College,Hoërskool Brandwag,2024-05-04,2024,16,12,migrated,Grey Rugby Festival 2024
3032,https://rugbyignite.co.za/fixture/2024/st-andrews-vs-jeppe/,St Andrew's College,Jeppe High School For Boys,2024-05-04,2024,5,33,migrated,Grey Rugby Festival 2024
3033,https://rugbyignite.co.za/fixture/2024/queens-college-vs-durbanville/,Queen's College,Hoerskool Durbanville,2024-05-04,2024,22,25,migrated,Grey Rugby Festival 2024
3034,https://rugbyignite.co.za/fixture/2024/dale-vs-westville/,Dale College,Westville Boys' High School,2024-05-04,2024,12,52,migrated,Grey Rugby Festival 2024
3035,https://rugbyignite.co.za/fixture/2024/grey-high-school-vs-graeme-college/,Grey High School,Graeme College,2024-05-04,2024,29,7,migrated,Grey Rugby Festival 2024
3036,https://rugbyignite.co.za/fixture/2024/muir-college-vs-st-johns/,Muir College,St John’s College,2024-05-04,2024,14,38,migrated,Grey Rugby Festival 2024
3037,https://rugbyignite.co.za/fixture/2024/secunda-vs-st-charles/,Secunda,St Charles College,2024-03-28,2024,20,19,migrated,St Stithians Easter Rugby Festival 2024
3038,https://rugbyignite.co.za/fixture/2024/st-stithians-vs-st-andrews/,St Stithians College,St Andrew's College,2024-03-28,2024,27,14,migrated,St Stithians Easter Rugby Festival 2024
3039,https://rugbyignite.co.za/fixture/2024/helpmekaar-vs-diamantveld/,Helpmekaar,Hoerskool Diamantveld,2024-03-28,2024,47,7,migrated,St Stithians Easter Rugby Festival 2024
3040,https://rugbyignite.co.za/fixture/2024/st-albans-vs-st-charles/,St Alban’s College,St Charles College,2024-03-30,2024,16,22,migrated,St Stithians Easter Rugby Festival 2024
3041,https://rugbyignite.co.za/fixture/2024/secunda-vs-diamantveld/,Secunda,Hoerskool Diamantveld,2024-03-30,2024,11,53,migrated,St Stithians Easter Rugby Festival 2024
3042,https://rugbyignite.co.za/fixture/2024/michaelhouse-vs-st-andrews/,Michaelhouse,St Andrew's College,2024-03-30,2024,34,14,migrated,St Stithians Easter Rugby Festival 2024
3043,https://rugbyignite.co.za/fixture/2024/voortrekker-vs-nelspruit/,Bethlehem Voortrekker Hoerskool,Hoërskool Nelspruit,2024-03-28,2024,21,31,migrated,St John's Easter Rugby Festival 2024
3044,https://rugbyignite.co.za/fixture/2024/sacs-vs-graeme-college/,SACS,Graeme College,2024-03-28,2024,31,7,migrated,St John's Easter Rugby Festival 2024
3045,https://rugbyignite.co.za/fixture/2024/hilton-vs-st-benedicts/,Hilton College,St Benedict’s College,2024-03-28,2024,57,0,migrated,St John's Easter Rugby Festival 2024
3046,https://rugbyignite.co.za/fixture/2024/boland-landbou-vs-maritzburg-college/,Boland Landbou,Maritzburg College,2024-03-28,2024,32,17,migrated,St John's Easter Rugby Festival 2024
3047,https://rugbyignite.co.za/fixture/2024/st-johns-vs-kingswood/,St John’s College,Kingswood College,2024-03-28,2024,17,17,migrated,St John's Easter Rugby Festival 2024
3048,https://rugbyignite.co.za/fixture/2024/noordheuwel-vs-kingswood/,Hoërskool Noordheuwel,Kingswood College,2024-03-30,2024,40,18,migrated,St John's Easter Rugby Festival 2024
3049,https://rugbyignite.co.za/fixture/2024/st-johns-vs-nelspruit/,St John’s College,Hoërskool Nelspruit,2024-03-30,2024,13,38,migrated,St John's Easter Rugby Festival 2024
3050,https://rugbyignite.co.za/fixture/2024/maritzburg-college-vs-sacs-2/,Maritzburg College,SACS,2024-03-30,2024,26,24,migrated,St John's Easter Rugby Festival 2024
3051,https://rugbyignite.co.za/fixture/2024/boland-landbou-vs-hilton/,Boland Landbou,Hilton College,2024-03-30,2024,14,17,migrated,St John's Easter Rugby Festival 2024
3052,https://rugbyignite.co.za/fixture/2024/graeme-college-vs-st-benedicts/,Graeme College,St Benedict’s College,2024-04-01,2024,50,10,migrated,St John's Easter Rugby Festival 2024
3053,https://rugbyignite.co.za/fixture/2024/hilton-vs-nelspruit-2/,Hilton College,Hoërskool Nelspruit,2024-04-01,2024,32,17,migrated,St John's Easter Rugby Festival 2024
3054,https://rugbyignite.co.za/fixture/2024/noordheuwel-vs-voortrekker/,Hoërskool Noordheuwel,Bethlehem Voortrekker Hoerskool,2024-04-01,2024,47,3,migrated,St John's Easter Rugby Festival 2024
3055,https://rugbyignite.co.za/fixture/2024/charlie-hofmeyr-vs-die-anker/,Charlie Hofmeyr,Die Anker,2024-03-21,2024,45,12,migrated,
3056,https://rugbyignite.co.za/fixture/2024/hermanus-vs-merensky-landbou-akademie/,Hermanus High School,Merensky Landbou Akademie,2024-03-21,2024,12,50,migrated,
3057,https://rugbyignite.co.za/fixture/2024/brackenfell-vs-kempton-park/,Brackenfell High School,Hoërskool Kempton Park,2024-03-21,2024,34,27,migrated,
